orf_name	Length	Mol_weight	PI
465949-466822(+)_1	290	33496.11	9.2389
467128-468487(-)_1	452	49516.68	8.5746
468751-470476(+)_1	574	66386.67	8.1617
470684-471608(+)_1	307	34869.07	9.0843
471878-473333(+)_1	484	51853.14	8.2049
473716-473848(+)_1	10	1177.43	10.8004
474323-475371(-)_1	113	12601.77	10.9465
476052-478632(-)_1	859	94299.29	9.7578
480065-480641(+)_1	191	21611.05	10.2542
481915-483169(+)_1	417	43666.83	4.1485
484134-485820(+)_1	561	62225.87	8.6873
486254-487484(-)_1	409	44637.62	6.402
488142-489087(+)_1	314	35842.52	9.5537
489159-490596(-)_1	478	54375.21	6.826
490907-492764(+)_1	618	69773.93	4.6329
493007-495275(-)_1	755	87777.43	4.8774
496095-497034(-)_1	312	34766.97	9.7609
497558-498152(+)_1	197	22551.02	7.0606
498300-499152(-)_1	283	30456.55	8.4162
500165-503666(+)_1	1166	128789.11	5.9619
504028-505498(+)_1	489	54665.74	6.741
505808-506270(+)_1	153	17126.5	10.3815
506800-507997(+)_1	398	45456.04	7.7674
508086-508993(-)_1	155	18264.21	10.6882
509295-511935(-)_1	879	98897.0	4.8393
512180-513827(+)_1	548	62941.93	9.4336
513917-515888(-)_1	656	74465.86	8.4063
516305-516833(+)_1	175	19458.05	10.7563
516975-518991(+)_1	671	76950.4	6.3519
519424-519901(+)_1	158	17328.37	7.8119
521917-523102(+)_1	394	43497.59	10.4135
523277-525800(-)_1	840	96740.23	4.9886
526645-527311(-)_1	221	24830.21	6.6412
528130-529213(+)_1	360	39220.05	9.6473
529355-530115(-)_1	215	24930.68	10.6077
530342-532127(-)_1	594	67705.89	6.8473
532401-533772(-)_1	456	50434.49	6.9876
534655-534760(+)_1	10	1105.4	3.7498
535059-536229(-)_1	389	43999.46	5.5434
537056-537902(+)_1	281	32577.08	5.1438
538193-538604(-)_1	136	15355.93	11.9881
539293-539605(+)_1	103	11368.31	11.9086
539744-541313(-)_1	522	61617.84	5.8676
541317-541512(+)_1	6	723.84	9.15
542115-544137(+)_1	673	75717.5	5.7609
544402-545905(+)_1	500	56430.34	8.73
546715-547687(-)_1	323	37875.72	6.8112
548998-549214(-)_1	31	3603.3	9.8084
549500-550241(-)_1	246	27714.27	7.2581
550649-553547(-)_1	965	108398.69	7.872
553804-555277(-)_1	490	56218.32	9.0022
555608-557729(+)_1	706	79921.55	5.1491
558012-559926(-)_1	637	71173.84	8.574
561319-562675(+)_1	451	50461.65	4.7839
563776-564001(+)_1	37	4457.19	10.8826
564638-567773(+)_1	1044	116118.18	6.5151
568011-570007(+)_1	536	61970.78	6.7608
570175-571513(-)_1	445	49738.25	6.3609
571995-572721(+)_1	241	27582.52	4.9827
573166-574423(+)_1	418	47765.96	9.5934
574535-576569(-)_1	677	77491.73	5.737
576828-577929(-)_1	366	38773.44	9.5011
578425-579337(+)_1	303	34033.88	6.4943
579681-580797(-)_1	371	42897.32	10.4913
581701-582988(+)_1	428	48923.36	6.1451
583200-584055(-)_1	284	30951.89	10.0929
584407-585376(-)_1	322	36595.08	10.1594
585705-586863(+)_1	385	44136.92	5.4007
587881-589321(-)_1	479	53442.2	9.0456
590088-590160(-)_1	4	446.61	5.55
590503-590577(+)_1	10	1081.37	7.7994
590924-591773(-)_1	282	30691.34	6.0901
592265-593219(-)_1	317	36239.29	4.9125
593980-594421(+)_1	146	17056.58	6.7179
594977-596864(+)_1	628	71800.38	4.8694
597271-598204(-)_1	310	35940.12	4.3293
598484-600470(+)_1	661	75394.24	6.7164
600780-601533(+)_1	250	27865.87	10.65
601836-602289(+)_1	150	17268.17	6.6056
602408-605060(-)_1	883	100540.22	7.9863
605532-607038(+)_1	501	56254.01	7.2833
607134-609819(-)_1	894	99511.33	8.1768
610500-611130(+)_1	5	505.59	5.55
611401-612556(+)_1	384	43012.58	8.9833
612687-619389(-)_1	2233	250350.33	6.2556
620915-621584(+)_1	222	23027.29	7.7952
622248-622923(+)_1	224	25388.14	10.0308
623330-625247(+)_1	638	73517.13	7.513
625410-626094(-)_1	227	26780.38	7.5907
626356-627571(+)_1	404	46719.82	9.9735
627776-628196(-)_1	139	16508.35	10.3432
628424-630125(+)_1	566	64284.59	5.5882
630422-630965(+)_1	180	20722.79	10.0977
631282-632704(-)_1	473	51884.81	7.2067
632933-633887(+)_1	317	35362.42	5.9817
634165-635092(+)_1	308	34881.57	5.9981
635187-636588(-)_1	466	52559.17	5.7062
636781-638437(+)_1	551	62755.69	6.879
638654-643406(-)_1	1583	181173.21	5.5187
643980-645087(+)_1	368	42514.03	4.6315
645207-645426(-)_1	9	1089.32	9.1455
645564-647967(+)_1	800	89971.9	5.6576
648271-649237(+)_1	321	35696.54	7.5106
650495-650789(+)_1	45	5185.2	12.079
650954-651983(-)_1	342	39572.11	6.9699
652259-652721(-)_1	153	17017.82	11.6155
652995-653268(-)_1	4	422.45	3.8497
653537-655427(+)_1	629	71261.96	6.5149
655562-657380(-)_1	605	67116.49	6.9676
657648-658410(+)_1	253	28371.84	10.9497
658491-659595(-)_1	367	40481.04	10.3428
659833-661024(+)_1	396	43979.75	5.3065
661622-663698(+)_1	691	70089.75	6.9254
663967-665434(+)_1	488	57378.46	9.1552
665608-666016(+)_1	135	14979.19	4.3818
666337-669025(+)_1	895	100636.6	8.3849
669445-670627(+)_1	393	44667.33	8.8952
670840-671470(-)_1	209	23172.44	10.5626
671864-673205(-)_1	446	49044.95	4.9423
674579-676127(-)_1	515	57862.17	9.1775
677133-678441(-)_1	435	49806.16	6.0876
678963-680945(-)_1	272	31114.35	9.8664
681184-682126(-)_1	313	36044.47	9.7245
685195-686956(-)_1	586	65285.1	5.3123
688420-690085(-)_1	554	61485.12	7.7461
690155-690872(-)_1	238	26317.84	4.4141
691095-692538(+)_1	480	53852.89	6.1904
693640-695383(+)_1	580	67875.85	8.2597
696457-698617(+)_1	719	81913.33	9.4632
698779-701098(-)_1	48	5777.97	10.0998
701623-704989(-)_1	1121	121169.94	4.3371
705944-706364(-)_1	19	2198.51	3.9798
709640-713906(+)_1	1421	159686.85	8.3822
714286-715315(-)_1	342	37767.43	6.4084
716259-718170(+)_1	636	71422.43	8.8263
718590-720099(-)_1	502	56283.93	5.9911
721047-721182(+)_1	29	3592.16	9.2935
721325-721544(+)_1	17	2022.43	3.7781
722620-723442(+)_1	273	30013.62	5.646
724547-726299(-)_1	583	64558.42	4.7676
728738-728924(-)_1	35	3929.61	8.2562
728844-729135(-)_1	38	4273.97	8.0125
729136-729511(+)_1	124	13176.15	6.4582
730198-731593(-)_1	439	50381.02	5.4398
3211-3961(+)_1	249	27660.23	4.7589
5393-7139(-)_1	581	65110.46	5.0368
11823-12852(+)_1	342	38141.57	6.1092
13070-13769(+)_1	232	26386.62	6.8654
13909-15721(-)_1	603	67787.39	10.0972
16071-16782(-)_1	236	26887.47	10.381
16912-17593(+)_1	226	25463.25	5.9486
17701-20935(-)_1	1077	124469.07	6.2512
21239-22679(+)_1	479	56110.46	6.4611
22722-23232(-)_1	169	18501.46	6.2254
23666-24389(+)_1	240	26601.36	4.731
24573-26733(+)_1	719	81124.02	7.4087
26876-28148(+)_1	423	46543.45	8.231
28452-29094(-)_1	213	24284.26	5.1676
29409-33390(-)_1	1326	147491.54	8.283
33665-35159(+)_1	497	55073.14	6.2876
35620-36814(-)_1	397	45342.69	5.5724
37447-38167(-)_1	239	27926.81	6.0447
38382-38748(+)_1	121	14078.92	5.9771
39364-40777(+)_1	470	53649.29	4.6232
41125-41455(+)_1	109	12832.47	6.9681
42546-45126(+)_1	859	96277.68	6.6141
45738-46293(+)_1	184	20172.37	5.0603
46540-47668(-)_1	375	43429.23	8.8031
48549-49388(+)_1	70	7991.35	9.9115
49929-51201(-)_1	423	46297.39	7.9414
51936-53367(+)_1	476	54179.31	8.5516
53523-54825(-)_1	433	49858.56	7.8161
55894-57505(+)_1	536	59861.92	5.2902
57768-59517(-)_1	582	64095.67	6.1346
60116-60533(-)_1	100	11192.78	10.5054
61485-62496(-)_1	70	8374.87	10.5013
62916-64422(-)_1	501	54884.16	8.7217
65605-67549(+)_1	647	76320.24	4.6635
67866-69012(+)_1	381	43220.66	6.7745
69509-71249(+)_1	579	65302.86	5.2162
71337-71901(-)_1	187	21612.23	10.6118
72331-74314(+)_1	660	75287.08	8.8488
74710-76177(+)_1	488	56381.12	6.7542
76251-76896(-)_1	214	24037.0	10.1001
77178-77895(+)_1	238	26711.96	4.8754
78295-78637(+)_1	113	12713.13	4.9233
80307-80760(-)_1	150	17678.9	8.4274
80896-82015(+)_1	372	43501.62	10.0764
83158-84796(-)_1	545	57106.88	8.0637
85399-86458(-)_1	352	41470.75	6.4946
87057-88893(+)_1	611	67061.59	8.0581
89082-89775(-)_1	230	25994.23	9.995
90082-91021(-)_1	312	36387.72	8.6346
92330-95576(+)_1	1081	121017.83	10.1882
95834-98951(-)_1	1038	118815.74	4.5587
99662-100961(-)_1	432	49202.09	6.6604
101230-102169(-)_1	312	35998.46	6.4951
102344-104468(-)_1	707	80634.21	9.348
104680-105652(-)_1	323	36276.12	9.2333
105910-106792(+)_1	293	34457.31	9.4966
107310-108237(+)_1	308	34902.63	4.4727
108428-110267(+)_1	612	69956.01	9.177
110473-113368(+)_1	964	108732.03	5.8781
113505-116598(-)_1	1030	118123.49	7.0545
117032-117866(-)_1	277	32465.35	6.996
118406-121760(-)_1	1117	125993.71	6.5656
122271-122532(+)_1	8	922.12	3.8497
122644-123691(-)_1	348	36920.1	6.3359
125441-128447(+)_1	1001	113544.59	7.876
128802-130035(+)_1	410	46393.18	5.3526
133072-134320(+)_1	415	47399.36	4.7696
135386-144617(+)_1	3076	351317.32	6.8854
144854-145724(-)_1	289	32543.45	10.3592
146000-149531(+)_1	1176	131636.93	6.5189
149758-149962(+)_1	9	1036.21	10.8004
150167-151043(-)_1	291	33564.43	9.8089
151337-153728(+)_1	796	92892.83	7.0513
153968-157856(-)_1	1295	145305.06	8.1289
158138-159107(-)_1	322	35736.29	7.1026
159266-160634(+)_1	455	52654.0	8.8815
160825-161302(+)_1	158	18914.74	9.6147
161490-162993(-)_1	500	55505.82	5.192
163207-164563(+)_1	451	52721.5	4.2881
164609-166040(-)_1	476	54604.05	8.4509
166226-166760(-)_1	177	19068.06	5.949
166934-168710(-)_1	591	67030.29	7.2271
168955-170110(-)_1	384	43811.02	6.6289
170327-171401(-)_1	357	39198.4	6.7159
171617-174491(-)_1	957	110080.37	5.7156
174749-176225(-)_1	491	55606.43	8.3373
176474-177959(+)_1	494	53324.64	7.0395
178215-180363(-)_1	715	78788.88	6.6326
181384-182707(+)_1	440	49524.81	7.0659
183452-184715(+)_1	420	46887.56	5.2505
185000-187133(+)_1	710	80549.38	5.895
187496-188408(+)_1	303	34832.37	5.5064
188636-190292(-)_1	551	61307.13	5.7914
193947-194021(+)_1	10	1081.37	7.7994
194227-195448(+)_1	406	46892.13	3.94
195739-196846(+)_1	34	4120.58	8.8154
198045-199236(-)_1	396	46168.34	5.0984
200483-204317(+)_1	1277	145238.58	10.5362
201074-204317(+)_1	1080	122865.89	10.4635
204748-206224(+)_1	491	55887.63	5.7828
206342-206552(-)_1	41	4470.22	7.9931
206348-207454(-)_1	103	12310.29	10.5667
207753-208885(-)_1	277	30964.67	7.7042
209664-212970(+)_1	1101	124096.2	5.5126
213296-214448(+)_1	383	44132.77	9.5666
214555-215698(-)_1	380	43739.88	8.5879
215987-217079(+)_1	363	42456.04	8.4842
217399-218782(-)_1	460	52018.59	10.3792
219321-219750(-)_1	142	15989.79	11.3397
220488-220809(+)_1	106	10715.76	3.6831
221502-222267(+)_1	254	28427.09	6.8547
222947-225233(+)_1	761	84039.46	9.2931
226114-229396(+)_1	1093	125909.97	8.5103
229666-231274(+)_1	535	61451.12	9.1598
231573-232338(+)_1	254	28158.57	5.0965
232427-233783(-)_1	451	51820.7	5.2305
234347-235790(+)_1	480	51666.76	4.3629
235955-237509(-)_1	517	57845.93	9.4138
238133-239855(-)_1	573	64551.86	9.274
240128-240473(-)_1	114	12653.38	4.8427
241290-243390(+)_1	699	80577.14	4.5448
244397-246440(+)_1	680	76161.89	8.4436
246648-247875(-)_1	408	46486.31	4.5021
248836-251842(-)_1	1001	113469.44	6.3615
252585-254367(+)_1	593	65461.47	8.0178
255636-255714(+)_1	5	635.86	5.55
256105-257749(+)_1	547	60035.02	6.6919
258078-259221(-)_1	380	43993.66	5.1765
259663-261814(+)_1	716	82617.54	7.3939
261919-263248(-)_1	442	49967.95	6.261
264183-265938(+)_1	584	67568.56	10.0728
266649-267057(+)_1	135	14849.76	4.5635
267981-268086(+)_1	10	1059.33	3.7498
268665-270318(-)_1	550	63595.01	5.5769
270848-271253(-)_1	134	14279.66	11.344
272636-274685(+)_1	682	74801.8	4.6032
275216-276320(+)_1	367	40323.82	9.4772
276600-277416(-)_1	271	30731.51	4.0333
277592-278225(+)_1	210	24129.21	10.3181
278632-279679(-)_1	70	7833.61	10.3303
280355-282665(-)_1	769	90096.66	9.4062
283098-283461(-)_1	120	13645.55	5.2327
284164-288865(+)_1	1566	178578.91	5.0815
289179-290316(-)_1	378	44107.82	7.5624
290723-291707(-)_1	327	37542.13	8.827
292552-293428(+)_1	291	33315.88	8.7637
294012-296334(+)_1	773	89277.71	7.4776
296714-298349(+)_1	544	62699.87	9.3541
298771-300208(+)_1	478	52044.45	4.9479
300940-301696(+)_1	251	28502.77	10.7649
301850-304688(-)_1	945	108628.96	8.7528
304997-305936(-)_1	312	35227.4	5.113
306258-307296(-)_1	345	36873.93	4.3386
308895-310032(-)_1	378	39350.14	4.3939
311668-313078(+)_1	469	46253.78	4.313
313477-314323(-)_1	281	27874.24	4.0866
316882-321064(+)_1	1393	157976.06	6.5032
322796-323474(+)_1	225	25789.05	6.2761
323918-326195(+)_1	758	85569.03	6.2517
326333-326552(+)_1	26	2924.41	9.1413
326699-327350(-)_1	216	24411.05	6.2469
327644-330201(+)_1	180	21278.32	10.1361
330718-333232(+)_1	837	92297.53	9.4155
334318-336520(+)_1	733	83669.46	10.4597
336733-337054(-)_1	106	11371.29	10.0127
337720-337984(+)_1	14	1694.26	12.5
338623-339265(-)_1	213	24560.21	4.6082
339528-341667(-)_1	712	81218.87	8.3013
341815-343519(-)_1	567	63651.65	9.9489
343714-343973(+)_1	46	5308.17	10.7639
344042-345389(+)_1	448	50631.0	9.8737
345626-346652(+)_1	341	38382.48	5.7764
346898-348668(+)_1	589	66351.08	5.4243
349410-350298(-)_1	295	33166.76	10.2805
350639-351068(+)_1	142	16013.9	11.9726
352710-354570(+)_1	619	71717.73	9.8335
355150-355282(+)_1	19	2399.98	13.1047
355696-357037(-)_1	446	49922.72	5.7872
358403-360533(-)_1	709	80764.05	8.3267
360835-363070(-)_1	744	84698.92	6.9159
363757-366127(-)_1	789	89387.43	4.8508
366365-367232(+)_1	288	32993.31	4.4633
367576-368677(+)_1	366	42000.33	9.7839
368812-371440(-)_1	875	98965.42	8.71
371817-372594(+)_1	258	29797.11	6.5992
373102-373960(+)_1	285	32104.64	7.8496
374468-375737(+)_1	422	48186.32	4.3817
376954-378406(+)_1	483	55013.67	5.6702
379101-379575(+)_1	157	18200.16	10.2644
380538-381972(-)_1	477	53495.46	7.7937
382456-383788(-)_1	443	50098.77	8.6136
384717-387726(-)_1	1002	115594.39	6.5574
388857-390006(-)_1	382	43217.61	6.4189
390441-390789(-)_1	23	2803.29	12.326
391023-392262(-)_1	412	47547.1	4.3862
392941-393394(-)_1	150	16664.82	9.5797
394039-396001(-)_1	653	71699.85	4.5045
396371-397769(-)_1	465	52414.75	9.1154
398336-399524(+)_1	395	45062.46	6.327
399794-402452(-)_1	885	102212.85	9.6875
404970-406323(-)_1	450	51266.61	9.1153
406452-407226(-)_1	257	29869.73	10.4275
407597-408617(+)_1	339	39351.49	8.6918
408784-409585(-)_1	266	31533.18	6.4979
410738-411902(+)_1	387	43742.57	10.9641
412121-412781(-)_1	219	25557.18	8.4678
413467-414397(+)_1	309	34153.69	8.1267
415453-417349(+)_1	631	69299.54	10.6197
417709-419443(-)_1	577	67495.08	9.9638
419750-421787(+)_1	678	77333.26	4.7564
421900-423814(-)_1	637	72900.66	7.1523
424770-424875(+)_1	10	1105.4	3.7498
425069-426845(+)_1	591	66731.07	9.956
427001-427916(-)_1	304	35053.14	6.4987
428553-429591(+)_1	345	40085.53	5.1992
429706-432034(-)_1	775	87551.34	8.1471
432231-432936(+)_1	234	27423.08	9.9931
433069-433711(+)_1	213	24723.59	6.6607
433817-434759(-)_1	313	34131.87	5.198
434936-437153(+)_1	738	86265.35	9.0031
437303-439544(-)_1	746	84428.54	9.4158
439909-440806(+)_1	298	33343.51	6.8287
440957-442109(+)_1	26	3144.68	12.8979
442449-443502(+)_1	350	39337.3	8.5857
443648-447209(-)_1	1186	133439.87	6.5949
448769-448843(+)_1	10	1081.37	7.7994
449030-451055(+)_1	674	77747.86	4.8847
451401-452034(-)_1	210	23221.15	5.4292
452317-454036(-)_1	572	63669.06	9.3133
454619-455657(+)_1	345	39635.21	10.0809
456337-458179(+)_1	613	68054.79	7.3428
458590-463540(-)_1	1649	187300.0	8.6042
463882-464434(+)_1	183	20639.12	10.1547
464623-465403(-)_1	259	28477.47	6.0401
466865-467829(+)_1	51	5683.53	4.53
468057-468576(-)_1	172	19338.51	9.6904
468980-472277(-)_1	1098	116206.95	10.3217
472889-474071(+)_1	393	46297.44	6.8114
474317-475301(-)_1	327	34710.25	10.4948
476293-477232(+)_1	312	34672.62	4.4961
477498-477891(-)_1	130	14587.36	10.4124
478711-479563(+)_1	283	32133.52	5.7305
480214-481078(+)_1	287	33165.13	6.1293
482489-483551(+)_1	353	39690.65	9.7908
484131-485949(+)_1	605	67421.45	6.8574
486475-489802(+)_1	1108	124863.34	7.1895
490153-491467(+)_1	437	49231.28	4.6341
491646-492345(+)_1	232	26390.23	4.7833
492734-495008(+)_1	757	85133.15	5.1703
495291-498021(+)_1	909	100943.65	7.4747
498767-499646(+)_1	292	35067.74	10.5844
499849-500656(-)_1	268	30675.05	6.2472
500961-505344(-)_1	1460	162560.65	8.3763
506227-507532(+)_1	434	48228.79	4.6715
507989-509690(+)_1	566	64383.76	7.4478
509933-511394(-)_1	486	56711.05	6.9775
512238-513177(+)_1	312	34850.72	9.0837
513419-514004(-)_1	58	6473.43	6.4441
514293-515685(-)_1	463	53503.71	3.9993
515940-519759(-)_1	1272	145973.07	4.8471
520158-520860(-)_1	233	26101.84	7.5899
521104-521806(-)_1	233	26777.59	6.4951
523058-526106(+)_1	1015	113039.19	7.3257
526386-528102(-)_1	571	62047.02	7.2726
528745-531445(-)_1	899	104161.52	6.6099
531785-532661(-)_1	291	31395.45	9.6373
533597-534245(-)_1	215	24255.38	6.6937
534586-536239(+)_1	550	63291.08	8.5098
536498-539027(+)_1	842	93319.25	6.2297
539941-541156(+)_1	404	45762.15	8.3137
541617-542727(+)_1	369	39779.56	9.175
543211-545092(-)_1	626	71976.12	8.4783
545720-547739(-)_1	672	76227.94	4.3006
548396-550685(+)_1	762	83197.67	9.3069
551332-553954(-)_1	873	99633.58	4.4079
554422-555412(+)_1	329	35019.32	8.6297
557198-558158(-)_1	319	36484.88	6.6785
558544-560920(-)_1	791	91336.25	7.9596
561175-562000(-)_1	274	30329.68	9.9588
562474-564346(+)_1	623	72026.02	9.7757
564541-565111(-)_1	189	21302.23	9.9456
565720-567268(-)_1	515	59516.47	8.0297
567874-568366(+)_1	163	18456.38	10.6276
568894-572569(-)_1	1224	138693.37	6.4898
573501-574272(-)_1	256	29703.91	4.6452
575790-580323(+)_1	1510	170654.36	7.5845
580658-582425(+)_1	588	67267.01	4.6922
582580-583933(-)_1	450	51471.16	5.0129
584340-586512(-)_1	723	80724.72	7.1296
586944-587730(-)_1	261	28201.81	6.5799
588133-589084(+)_1	316	35798.08	10.4499
589255-589510(-)_1	27	3510.39	12.6899
589808-592727(+)_1	972	110997.59	4.3895
592942-594562(-)_1	539	60158.82	8.4263
595610-598070(-)_1	36	4217.77	7.8659
598843-599419(+)_1	191	21915.96	7.7662
599513-600452(-)_1	312	36222.21	5.1046
600692-603023(+)_1	776	89490.6	4.9822
603231-604608(-)_1	458	52292.21	4.8044
605411-607844(+)_1	810	92967.73	8.7471
608111-609989(-)_1	625	69920.82	6.5052
610311-612666(+)_1	784	90538.96	8.2795
613329-614391(+)_1	353	41051.69	6.714
614811-615678(+)_1	288	32479.04	4.1755
615932-617792(-)_1	619	72352.06	10.0034
618506-619688(+)_1	393	44486.01	9.5374
619924-619998(-)_1	4	378.44	5.55
622219-623617(-)_1	465	54532.3	7.6219
624296-626675(-)_1	792	88496.35	5.0546
628293-628857(-)_1	187	20956.96	5.1364
630475-631375(-)_1	299	33512.89	9.5767
632037-633948(+)_1	636	68121.4	9.5556
634271-634858(-)_1	18	2033.46	8.7797
635383-636571(+)_1	395	43515.61	6.1366
637456-638119(-)_1	220	25018.58	6.6401
639090-639534(+)_1	147	16661.14	4.6651
639966-641280(+)_1	437	47951.08	6.6229
641699-645131(+)_1	1143	130069.32	9.4174
645587-645938(+)_1	116	13102.04	4.1575
646756-648094(+)_1	445	51282.49	5.7573
648565-653428(+)_1	1620	185236.15	7.1517
654599-656396(-)_1	598	66969.05	6.7278
660167-661295(+)_1	375	44090.02	9.8563
661421-662354(-)_1	310	34948.02	4.1911
662583-665073(+)_1	829	96725.45	4.5411
665323-666571(-)_1	415	46536.31	9.9954
666818-668081(+)_1	420	46767.15	5.385
668337-669750(-)_1	470	54654.25	9.8881
669959-670088(+)_1	25	3100.67	8.5637
670145-671384(-)_1	412	46614.24	9.8161
671607-672270(+)_1	220	23849.21	6.3592
672575-674405(+)_1	609	65923.24	7.7848
675263-676955(-)_1	563	64948.8	9.75
677145-679362(+)_1	738	85468.07	8.9014
679683-683133(-)_1	1149	129494.49	8.3154
683598-685854(+)_1	751	86184.73	8.9779
686116-687406(-)_1	429	49227.67	6.4396
687998-688208(+)_1	11	1286.56	5.9864
688618-691318(-)_1	899	101101.99	8.312
692605-693883(+)_1	425	46995.69	6.1617
694292-695012(-)_1	239	28070.35	5.0361
695306-696017(-)_1	236	26357.83	3.8221
696442-697000(-)_1	185	21232.7	9.9651
697237-698785(-)_1	515	59976.88	4.5852
699007-701593(+)_1	861	95289.76	9.6053
701885-704678(-)_1	930	106819.85	5.8159
704933-705797(+)_1	287	31711.97	9.9399
706112-707195(-)_1	360	40645.12	6.8105
707966-708890(+)_1	307	33972.83	10.3072
709400-710279(+)_1	292	33129.18	4.9712
710444-710885(-)_1	146	16525.46	4.2964
711237-711708(-)_1	156	16970.83	10.203
712478-716225(+)_1	1248	139705.36	9.4476
716506-717415(-)_1	302	34127.22	10.5423
718052-719462(+)_1	469	52294.81	4.8873
720453-721767(+)_1	437	48388.82	4.924
722291-723815(+)_1	507	56802.63	8.6782
724259-724946(+)_1	228	25976.41	8.4173
725512-727933(+)_1	806	91072.97	10.0073
728229-729093(-)_1	41	4565.28	12.5179
729592-729829(+)_1	11	1279.56	8.5683
730576-731212(+)_1	211	24503.1	8.7275
731656-732961(+)_1	434	49568.02	7.6395
733328-734228(+)_1	299	34911.88	6.1595
734505-735420(+)_1	304	32961.73	4.0324
735397-736471(+)_1	357	41690.81	5.1365
736731-738360(+)_1	494	55342.62	8.7101
738452-739568(-)_1	371	43240.65	9.4277
739938-741972(-)_1	677	77229.61	6.5274
742262-743603(+)_1	446	52707.05	7.4534
743818-745075(-)_1	418	47615.12	9.1949
745541-746534(-)_1	330	37491.37	8.3723
747405-748023(+)_1	205	21762.01	4.9652
748378-750430(-)_1	19	2527.9	6.7143
750650-751988(-)_1	445	50508.0	5.2072
752240-753155(-)_1	304	34529.36	6.2471
753379-753916(+)_1	178	20944.1	10.7562
754083-754614(+)_1	176	19873.96	9.0115
754735-756727(-)_1	663	75597.94	4.7904
756978-757812(+)_1	277	32849.85	10.8302
757965-760386(-)_1	806	91923.59	5.1525
760695-761181(+)_1	161	18778.08	4.1765
761355-762009(+)_1	217	25703.43	8.5915
762079-763393(-)_1	437	49298.21	5.4691
763671-765405(+)_1	577	65687.71	4.7208
765594-766605(-)_1	336	38084.39	5.2044
766958-768002(+)_1	347	39741.23	4.1876
768543-769830(+)_1	428	48451.75	5.9079
770117-770438(+)_1	106	12266.92	4.4535
770664-771951(+)_1	428	49995.18	9.9289
772244-774437(-)_1	730	82364.62	7.9005
774911-775299(-)_1	18	2059.46	10.8005
775982-777467(+)_1	494	56589.62	8.0096
777659-780182(-)_1	840	95392.52	5.0013
780613-781597(-)_1	327	35410.18	10.4946
782402-783788(+)_1	461	51443.77	7.1063
784047-786027(-)_1	659	73225.85	8.8681
787293-788580(+)_1	428	50295.39	8.3419
788705-790682(-)_1	658	75633.07	6.04
790946-791432(+)_1	161	18237.27	5.8444
792466-793294(+)_1	275	30950.42	8.4196
793341-794274(-)_1	310	35353.19	9.0428
794619-795420(-)_1	266	30312.56	6.61
796060-796918(-)_1	285	32884.45	4.3488
797190-797883(+)_1	230	26254.64	7.2847
798529-799234(+)_1	234	27297.61	8.566
799657-800077(+)_1	139	15530.38	4.7669
800318-800768(+)_1	149	16554.15	9.5871
800972-801875(-)_1	300	36163.63	9.4692
802140-803097(-)_1	318	36523.91	10.1285
803412-804138(+)_1	241	27862.75	8.1234
804672-809766(-)_1	1697	193761.36	6.7761
810654-815073(+)_1	1472	166606.7	6.2306
815125-816055(-)_1	309	36081.3	6.4796
816569-817315(+)_1	56	6639.93	11.2262
817792-818404(+)_1	203	22837.25	10.2079
818660-819350(+)_1	229	26355.09	8.927
819648-823518(+)_1	1289	148031.02	8.8537
824524-825109(-)_1	194	22363.72	8.6294
825388-826828(+)_1	479	57226.66	9.4507
827027-827483(-)_1	151	16375.61	11.233
828237-830478(+)_1	746	84521.59	4.9692
830794-832072(+)_1	425	48815.23	8.9479
832745-833981(+)_1	411	45423.55	7.0832
834348-837717(+)_1	1122	130299.42	6.2975
838369-838597(-)_1	17	2006.37	8.7791
838815-839544(+)_1	242	27961.46	9.8238
839666-841235(-)_1	522	57804.55	5.7453
842500-843862(-)_1	453	51341.23	10.1957
844394-846164(-)_1	589	67039.27	7.3838
846604-848155(-)_1	516	57512.72	9.3822
848858-849731(-)_1	290	32914.0	8.4122
850054-850495(-)_1	146	17281.05	10.9242
851677-852697(-)_1	339	38817.42	9.7391
854239-854346(+)_1	16	1925.28	10.2287
854536-855556(+)_1	339	38259.53	8.7982
855988-857326(-)_1	445	48715.45	6.3422
858907-861010(+)_1	700	77889.25	7.6393
862343-862985(+)_1	213	24502.03	9.3008
863129-864602(-)_1	490	57322.16	9.037
865504-867769(+)_1	754	86462.14	8.3566
868082-870626(-)_1	847	94024.8	6.4046
871098-872469(-)_1	456	49855.61	5.5246
872808-874617(-)_1	602	67179.56	9.8219
875290-880021(+)_1	1576	180805.29	6.0298
880282-880630(-)_1	115	13031.1	9.0143
881346-886047(+)_1	1566	176481.97	8.1587
886317-888945(-)_1	875	97229.17	8.3934
889212-892983(-)_1	1256	143514.62	9.3995
893251-893953(+)_1	233	26544.51	5.151
894187-895600(+)_1	470	54565.19	9.9974
895833-898710(-)_1	958	107316.22	5.219
899403-903498(+)_1	1364	156085.77	4.7813
903949-906229(+)_1	759	86840.31	5.9117
906506-907607(+)_1	366	42301.4	10.0794
907952-908423(-)_1	156	17647.17	5.197
908811-909792(-)_1	326	36389.14	4.5056
910591-915589(+)_1	1665	186652.09	7.0622
916174-917134(-)_1	319	36771.26	5.8194
917658-917865(-)_1	18	1910.24	9.3272
920170-921037(-)_1	288	32324.71	4.56
924588-924693(-)_1	10	1071.3	3.55
927393-930348(+)_1	984	112868.96	8.9264
930484-932005(-)_1	506	55452.76	7.7566
