orf_name	Length	Mol_weight	PI
609002-609641(-)__1	105	11915.69	9.7096
611341-612229(-)__1	43	5151.05	9.5379
612616-613213(+)__1	25	3055.54	12.3533
613449-616380(+)__1	36	3908.44	8.8629
616727-618860(+)__1	79	8623.02	10.182
619083-620379(-)__1	26	3027.51	7.9892
620695-621409(-)__1	44	5002.72	8.682
621908-625013(+)__1	44	5056.86	8.6427
625337-629669(-)__1	82	9298.76	11.1383
630075-631194(+)__1	54	6023.3	11.5792
631478-633656(+)__1	62	7255.7	7.7174
634219-634996(+)__1	32	3797.41	8.7628
635335-636112(+)__1	42	5245.24	10.6885
636824-637094(-)__1	18	2086.36	3.826
637201-637243(-)__1	2	250.31	5.55
637239-637299(-)__1	16	1713.97	8.8216
638176-638557(+)__1	22	2370.69	3.6135
639221-642491(+)__1	34	3759.34	8.8412
642700-643354(-)__1	40	4541.63	9.9807
643911-645687(+)__1	59	6724.75	6.9744
646816-648457(+)__1	54	6190.09	7.8285
648919-649690(+)__1	33	3815.75	10.786
650014-651217(-)__1	30	3593.06	8.0323
651722-652391(+)__1	30	3869.45	10.6299
652659-653823(+)__1	29	3592.31	11.0089
654232-655465(-)__1	21	2389.91	10.4422
656025-658905(-)__1	58	6488.64	6.4271
659979-660921(+)__1	37	4219.56	6.707
661277-667646(-)__1	63	7196.32	5.6979
668551-669883(+)__1	65	7560.91	8.1147
669983-671363(-)__1	59	6970.16	10.4672
671590-672937(+)__1	72	8453.91	11.5508
673165-674593(+)__1	51	5801.67	9.4949
674773-677122(-)__1	76	9056.87	11.9103
677449-679219(+)__1	47	5581.5	9.8346
679416-680553(+)__1	40	4782.52	10.4245
680860-682432(+)__1	37	4129.97	9.4167
682906-685177(-)__1	40	4313.64	7.2012
685952-687530(+)__1	68	7715.89	9.7778
687686-690995(-)__1	42	4901.75	4.7385
691247-696173(+)__1	63	7365.41	8.5618
696380-697736(+)__1	83	9695.23	7.779
698006-699530(-)__1	28	3186.69	12.8073
699712-700384(-)__1	65	7240.32	5.4966
700799-702215(+)__1	41	4747.38	7.758
702519-704598(-)__1	43	5054.03	8.5156
704899-705333(-)__1	23	2519.81	4.184
705525-706329(-)__1	20	2424.92	11.3777
706542-708339(-)__1	55	6147.02	10.7749
708499-709612(+)__1	52	6229.5	10.5966
709876-715051(-)__1	50	6379.44	11.1033
716303-717075(+)__1	50	5693.33	5.4033
717477-720570(+)__1	44	5380.14	9.3532
720868-722902(+)__1	43	5071.04	8.5139
723122-723800(+)__1	37	4206.88	10.7546
724216-725266(+)__1	27	3303.88	10.225
725469-726687(-)__1	34	3904.69	5.906
726920-727394(+)__1	16	1789.17	10.8987
727698-729873(+)__1	57	6683.06	10.4039
730294-731671(+)__1	69	7992.46	6.919
731834-731906(-)__1	14	1714.98	8.032
732655-734074(-)__1	66	7713.14	9.7178
734311-735625(-)__1	30	3483.16	11.7217
736363-737308(+)__1	142	15658.36	10.5959
737612-738131(-)__1	81	9226.86	7.2108
739209-740541(-)__1	38	4105.63	4.1051
741636-742698(+)__1	35	3978.62	6.0829
742878-743193(-)__1	38	4219.78	9.6546
744251-746336(+)__1	65	7330.36	8.2446
747752-752453(-)__1	75	8713.3	10.2746
753917-755675(+)__1	56	6797.05	11.9592
756043-757144(+)__1	67	7500.63	8.2796
757859-758039(+)__1	49	5457.49	10.429
758421-758826(-)__1	46	5459.69	10.1717
759047-760307(-)__1	51	5893.8	8.9702
761113-761677(+)__1	24	2756.13	7.3153
762048-762228(-)__1	17	1803.24	10.0
762728-765131(-)__1	46	5638.51	9.6596
765718-767380(-)__1	94	11077.86	7.6373
767728-771982(-)__1	53	6352.13	7.9374
772465-772927(-)__1	30	3524.04	4.478
773301-776466(-)__1	58	6507.64	8.5497
776818-777760(+)__1	62	7088.01	6.8658
777976-778600(+)__1	29	3128.59	8.9031
778882-779497(+)__1	30	3407.94	6.9701
779608-781003(-)__1	70	8107.5	9.0046
781578-784434(+)__1	99	11625.69	10.1161
784840-785773(+)__1	45	5214.8	5.4179
785924-787286(-)__1	48	5387.2	9.8605
787519-788131(+)__1	19	2376.85	10.4727
788379-789477(-)__1	51	5961.91	12.0743
792639-793794(-)__1	50	6116.28	9.2613
794244-797016(-)__1	68	8028.66	11.4053
797404-798352(-)__1	89	10223.61	6.1932
798673-801622(-)__1	84	9458.84	10.0114
801867-802986(+)__1	114	12626.86	11.9571
803287-805486(+)__1	66	7992.9	10.2371
805766-807635(+)__1	46	5111.83	7.9875
807725-809357(-)__1	44	5283.46	12.1226
810034-814336(-)__1	45	5357.17	9.1796
815350-816265(+)__1	31	3293.95	6.9683
816374-818105(-)__1	38	4319.16	6.9389
818335-819820(-)__1	31	3433.99	9.3025
820468-820557(+)__1	3	415.52	5.5284
820720-822529(+)__1	51	5964.22	11.3031
822671-824219(-)__1	40	4539.3	8.5461
824480-824732(+)__1	17	2078.33	10.2285
825110-828020(-)__1	46	5292.2	10.3149
828231-831147(+)__1	77	8823.5	7.8542
831400-832495(+)__1	44	5022.97	6.016
832759-834277(-)__1	49	5709.76	10.8164
835297-837058(+)__1	50	6166.28	10.4341
837421-837918(+)__1	46	5509.5	6.0561
838024-839419(-)__1	50	5710.68	10.5282
839586-840723(+)__1	24	2789.27	10.7452
840893-841487(-)__1	31	3335.79	11.2459
841815-843492(-)__1	60	6348.47	8.2989
843589-844047(-)__1	54	6283.45	10.7804
844553-846152(+)__1	72	7946.93	4.8234
846464-846917(+)__1	56	6651.86	9.9236
847023-847962(-)__1	65	7505.64	10.8507
848168-849701(-)__1	46	5491.85	11.3863
850173-852237(-)__1	44	4923.77	5.9426
852734-855287(-)__1	44	5139.75	4.8668
856007-857054(-)__1	22	2719.28	9.7608
857681-861377(+)__1	73	8170.55	10.3558
861752-863000(-)__1	52	5970.15	9.0907
863923-869284(+)__1	61	6897.89	7.1978
869764-871432(+)__1	79	9148.02	9.7996
871696-874966(-)__1	51	6268.39	10.4268
875758-878200(-)__1	67	7939.55	11.9171
878487-879441(-)__1	63	7367.57	7.4019
879679-880363(-)__1	34	4107.82	11.9646
881173-881998(+)__1	39	4609.56	8.5137
882138-884067(-)__1	56	6536.68	5.6897
884470-885172(+)__1	54	6537.51	9.4975
885580-886630(+)__1	43	5048.05	7.721
887595-888660(+)__1	30	3435.19	9.4191
890161-893422(+)__1	55	6622.49	8.9554
893726-894809(-)__1	35	4084.79	11.2298
895377-897036(-)__1	35	4088.89	4.5869
606-1737(-)__1	69	7913.97	8.6821
2434-3736(-)__1	54	6389.36	9.1956
3963-7053(-)__1	41	4975.88	8.5077
7252-7693(-)__1	22	2453.72	11.3761
8440-11695(+)__1	54	6435.61	11.6637
11863-12868(-)__1	27	3081.59	8.6192
13230-15858(-)__1	47	5588.82	10.4772
15727-16078(+)__1	24	2720.07	7.1988
16418-17660(+)__1	56	6418.59	10.4616
17766-18726(-)__1	85	9941.81	10.1102
19193-21920(+)__1	98	11106.87	9.6433
22191-23046(+)__1	24	2881.36	7.9821
23203-24826(-)__1	57	6494.92	9.2995
25113-26514(+)__1	42	4847.95	10.8442
26567-27572(-)__1	36	4239.89	4.3825
27832-28789(-)__1	56	6468.34	9.0656
28954-29722(+)__1	50	5999.04	10.1327
29814-32529(-)__1	70	8383.85	10.9039
33433-33718(+)__1	41	4916.8	9.5919
33890-36182(-)__1	80	9453.59	10.2028
36395-36923(-)__1	27	2996.43	8.5703
37152-38397(+)__1	57	6427.36	11.9361
38587-40348(-)__1	55	6730.75	10.4518
40882-42010(-)__1	54	6083.05	8.9941
42595-43249(+)__1	26	2860.39	10.7587
43329-44226(-)__1	75	9087.67	9.8224
44731-45976(+)__1	52	6082.05	9.8085
46100-46277(+)__1	2	286.35	7.0004
46380-47333(-)__1	43	5070.83	5.6632
47963-48956(-)__1	57	6795.17	10.4347
50104-50413(+)__1	18	2226.62	8.6851
50871-52800(+)__1	35	4328.04	10.9254
53271-55788(+)__1	90	10822.3	7.4192
56020-60928(-)__1	96	10953.88	9.5636
61287-62862(+)__1	66	7667.79	10.9893
63004-64627(-)__1	48	5624.45	4.3115
65003-66887(+)__1	66	7392.55	9.4449
67152-68364(+)__1	76	8680.33	11.4194
68541-70188(-)__1	46	5521.46	10.4776
70564-71587(+)__1	67	7062.26	11.2695
72223-73063(+)__1	14	1573.85	8.0633
74590-75709(+)__1	69	7801.26	10.2308
76281-79089(+)__1	35	4082.76	7.8305
79509-80367(+)__1	38	4623.33	11.1682
81978-82863(+)__1	22	2524.12	9.1456
83765-83838(+)__1	4	486.59	7.0004
84137-85628(-)__1	62	7163.36	10.3503
86617-87205(+)__1	39	4132.91	7.9909
87407-87869(+)__1	35	4040.62	10.389
88035-89352(-)__1	20	2341.81	11.1404
89829-91812(+)__1	91	10712.91	12.7099
92154-95394(+)__1	76	8679.82	8.4897
96285-97746(+)__1	70	7896.11	8.4744
98198-99929(+)__1	63	7396.48	10.8505
100050-101103(-)__1	34	4092.72	10.234
101832-105540(+)__1	65	7721.02	9.6293
105761-108134(-)__1	39	4405.01	9.4771
108586-114445(-)__1	48	5649.71	9.7252
114968-116690(-)__1	55	6533.39	4.4261
117602-119438(+)__1	97	10853.68	7.0574
119962-123154(+)__1	43	5267.07	9.599
123299-124299(-)__1	28	3252.82	11.3594
124575-125631(-)__1	53	6038.93	8.4893
125916-126867(-)__1	26	3126.72	6.0959
127244-133904(+)__1	50	5892.98	10.7797
134129-135569(+)__1	27	2957.45	5.9256
135888-136383(-)__1	25	2884.4	7.1311
136681-136900(-)__1	22	2612.08	9.2021
137181-139545(-)__1	47	5339.96	3.6678
139717-143410(-)__1	66	7758.27	8.3888
143717-146192(+)__1	46	5183.13	8.768
146422-146884(-)__1	25	2843.22	12.0587
147134-148349(-)__1	59	6575.54	8.9032
149173-150442(+)__1	49	5492.55	9.6309
150561-151431(-)__1	34	3982.58	10.2247
151713-153438(-)__1	68	7724.12	8.9611
154518-158457(+)__1	54	6429.37	8.4285
158486-160118(-)__1	72	8538.23	11.5256
160458-161706(-)__1	82	9055.31	7.8237
161981-164285(+)__1	86	9846.33	7.7006
164303-165434(+)__1	21	2353.74	7.9875
165430-165970(-)__1	42	5025.12	12.8783
166259-166586(-)__1	40	4592.39	9.2872
167181-170097(+)__1	71	7794.0	12.306
170467-175246(+)__1	69	7955.47	10.5905
175589-177104(-)__1	66	7094.87	6.943
177705-179184(-)__1	84	9071.14	10.1663
179694-181146(+)__1	43	4936.67	8.5498
181671-184116(+)__1	60	6713.85	9.0177
184421-185801(+)__1	84	9572.39	11.889
186164-189089(+)__1	57	6774.89	10.035
189513-190746(+)__1	42	4852.5	8.0627
191156-193850(+)__1	61	7249.65	10.6676
194186-195065(+)__1	42	5025.05	10.429
195262-196318(-)__1	39	4624.1	8.5327
196799-197936(-)__1	75	8827.05	10.999
198437-199523(-)__1	40	4890.65	10.436
199984-201766(-)__1	43	5137.69	4.6365
202093-203842(-)__1	44	5001.72	7.7945
204165-206451(-)__1	42	5008.0	10.5657
206724-208200(+)__1	68	8034.28	11.0653
208445-209066(+)__1	52	6149.2	11.2651
210424-213037(-)__1	70	8092.31	8.8984
213744-215046(+)__1	58	6949.19	9.8035
215297-216965(-)__1	42	5207.21	9.7715
217528-219280(+)__1	42	4863.84	10.8917
219613-220594(+)__1	32	3745.48	10.2622
220977-223458(+)__1	44	5345.25	11.9103
223794-224760(+)__1	62	7261.32	10.3533
224959-225565(+)__1	24	2876.46	12.5163
225793-226438(-)__1	28	3277.75	10.3203
226806-229170(+)__1	41	4838.51	8.4893
229413-229665(-)__1	27	3172.81	7.9965
230227-231085(+)__1	35	4203.88	10.8903
231360-233202(+)__1	62	7161.42	9.277
233697-234318(+)__1	61	7538.62	10.7597
234659-235922(+)__1	57	6615.71	9.2223
236070-237435(-)__1	39	4677.55	10.6129
237664-238558(-)__1	17	1913.24	7.9948
238879-239758(+)__1	34	4047.1	8.2942
239935-242503(-)__1	71	8544.07	11.9759
243008-243749(-)__1	23	2852.46	11.597
244234-245839(-)__1	49	5675.33	10.217
245840-246086(-)__1	19	2116.61	8.0319
246883-248896(-)__1	80	9227.72	10.8087
249563-250457(-)__1	37	4332.22	11.7262
250810-251596(-)__1	39	4539.44	9.8803
251992-252898(-)__1	52	6010.09	9.2385
253667-255347(+)__1	51	6580.87	9.895
255798-259212(+)__1	38	4398.33	9.1044
259885-260959(+)__1	34	4038.65	8.7429
261813-262308(+)__1	54	6673.7	12.1548
263544-265173(+)__1	58	6754.65	5.6725
265601-266903(+)__1	33	3655.36	12.5845
267109-268360(+)__1	52	6252.15	9.96
268783-271075(+)__1	41	4751.64	12.344
271420-271897(-)__1	87	10094.75	7.1316
271802-272135(-)__1	27	3249.77	3.7864
272372-274742(-)__1	47	5463.18	5.6725
275169-276837(-)__1	78	9239.87	11.2911
277558-278782(+)__1	50	5839.86	7.164
278904-279900(-)__1	45	5109.03	10.8986
280046-280148(-)__1	6	774.98	12.5
281914-282637(+)__1	61	7292.25	9.1153
282924-283941(-)__1	32	3614.16	9.8382
284297-286151(-)__1	47	5415.35	12.9031
286558-287770(-)__1	32	3999.5	6.9671
288081-289170(-)__1	40	4786.56	11.9314
289740-294987(+)__1	43	5201.42	11.8224
295272-296778(-)__1	53	5875.96	10.4244
297141-297921(-)__1	26	3181.82	7.9876
298498-300451(-)__1	28	3135.59	6.1844
301290-302646(-)__1	48	5973.31	11.4487
302911-304153(+)__1	60	7055.24	8.2869
304361-305417(-)__1	27	2878.5	6.9681
305827-309160(-)__1	46	5106.75	7.7872
309396-309612(+)__1	16	1936.45	9.6659
310407-311223(+)__1	45	5201.99	5.4661
311654-314228(+)__1	54	6214.21	12.2732
315917-316982(+)__1	34	3984.58	5.4973
317854-318724(-)__1	22	2470.84	6.4317
319007-319604(+)__1	39	4505.36	7.1296
319752-320259(+)__1	59	6658.77	8.0848
320467-321367(-)__1	53	6173.07	5.3966
321912-322737(+)__1	20	2418.71	8.6188
323053-324709(-)__1	69	8144.5	11.3958
325103-325493(-)__1	20	2397.88	8.69
325752-327036(+)__1	57	6783.73	10.243
327253-328009(-)__1	49	5448.19	8.5243
328937-329327(-)__1	27	3205.82	12.1225
329476-330238(-)__1	29	3242.71	9.6569
330577-330934(+)__1	24	2900.63	12.5403
331257-331563(+)__1	26	2808.5	7.0017
331977-332091(+)__1	3	373.43	7.0004
332397-334617(-)__1	51	5902.92	11.2584
336490-336736(-)__1	31	3648.34	10.2341
336981-338481(+)__1	45	5424.28	9.1175
339040-340084(+)__1	46	5417.34	10.6118
340386-345168(-)__1	66	7511.71	4.7061
345661-345859(+)__1	6	747.91	11.6501
346098-347859(+)__1	61	7166.65	10.8839
348128-349589(-)__1	36	4243.99	8.0879
349917-351222(+)__1	39	4389.12	10.9305
351468-351813(-)__1	10	1106.17	4.109
352040-353171(-)__1	70	7941.46	11.1444
353811-354330(-)__1	30	3427.19	11.8222
354508-354599(+)__1	1	149.21	5.55
354985-358156(+)__1	45	5369.72	10.9335
358430-358889(+)__1	26	3088.64	9.1548
359220-360494(-)__1	33	3572.02	9.018
361136-361859(+)__1	19	2302.69	5.9469
362025-363303(+)__1	72	8170.6	8.0403
363618-366492(+)__1	46	5293.15	10.3634
366884-369425(+)__1	48	5513.48	4.6718
369775-371791(-)__1	66	7613.41	11.4916
372645-374061(+)__1	66	7316.32	9.9451
374358-377352(+)__1	90	10465.13	10.7019
377691-378036(-)__1	7	779.87	9.1455
378338-380192(-)__1	55	6711.67	10.5253
380673-382155(+)__1	69	8084.6	11.8351
382286-385214(-)__1	46	5045.89	10.1153
386016-387681(+)__1	47	5552.46	10.1761
387985-389575(+)__1	62	7374.42	7.1631
389782-391693(-)__1	45	5363.13	7.825
392412-392841(+)__1	59	6736.84	9.8096
393282-395907(+)__1	61	7274.4	11.4764
396584-396947(-)__1	5	476.55	10.0
397473-398136(-)__1	24	3060.39	6.0824
398667-399480(-)__1	59	6633.74	5.6703
399760-400441(+)__1	30	3540.19	5.9877
400607-404171(-)__1	62	7144.22	9.4841
404529-406389(-)__1	111	13065.35	10.16
407348-409394(+)__1	73	8639.08	10.6704
409743-414162(+)__1	53	6601.92	11.7529
414660-416808(+)__1	69	8107.77	9.0361
417276-417978(+)__1	37	4579.73	11.0734
418231-418948(-)__1	80	9420.67	9.2628
419256-420225(-)__1	63	7403.36	8.9515
420985-421978(-)__1	35	4205.68	10.2251
423160-423274(+)__1	3	367.44	3.7498
423538-424450(-)__1	30	3623.49	8.7265
425068-427024(-)__1	68	7499.27	4.754
427794-429558(+)__1	55	6580.36	6.9174
430085-430748(+)__1	36	4045.54	6.1191
431154-432357(+)__1	47	5410.18	7.1276
432693-436392(+)__1	77	8821.04	9.0775
436871-437450(+)__1	52	6053.87	8.8967
437860-442330(+)__1	47	5481.45	10.9936
442745-446258(+)__1	45	5393.25	9.792
446634-446943(+)__1	27	3079.49	7.2113
447437-449930(+)__1	43	5125.94	10.0427
450350-451400(-)__1	45	5323.12	9.9586
451673-453311(+)__1	72	8457.05	11.2714
453684-456330(+)__1	37	4317.8	7.0005
456508-456940(-)__1	37	4223.96	11.0966
457249-458350(-)__1	50	5659.51	9.3611
458875-459475(-)__1	46	5303.22	10.2118
460073-461297(+)__1	23	2542.87	5.2691
461705-463307(+)__1	48	5745.94	6.9403
463893-465642(+)__1	33	4003.67	10.626
465949-466822(+)__1	38	4539.26	4.333
467128-468487(-)__1	45	5284.1	9.4109
468751-470476(+)__1	27	3172.67	9.9993
470684-471608(+)__1	44	4724.55	10.6299
471878-473333(+)__1	54	5837.79	8.0351
473716-473848(+)__1	21	2339.95	12.5163
474323-475371(-)__1	70	8094.39	7.6721
476052-478632(-)__1	69	7813.82	10.9234
478906-478990(+)__1	6	749.9	8.0338
480065-480641(+)__1	51	6313.36	10.9906
481915-483169(+)__1	50	5466.41	6.6993
484134-485820(+)__1	38	4552.45	10.2594
486254-487484(-)__1	52	5662.81	10.0595
488142-489087(+)__1	49	5786.89	9.9981
489159-490596(-)__1	25	2997.65	10.234
490907-492764(+)__1	85	9612.5	10.9454
493007-495275(-)__1	38	4420.0	9.599
496095-497034(-)__1	32	4145.64	9.7856
497558-498152(+)__1	29	3341.74	4.5911
498300-499152(-)__1	46	5184.18	10.449
499410-499482(-)__1	12	1236.53	7.801
500165-503666(+)__1	49	5561.53	10.4728
504028-505498(+)__1	44	4751.86	11.6508
505808-506270(+)__1	15	1551.82	7.0019
506800-507997(+)__1	94	10802.59	10.5505
508086-508993(-)__1	43	5125.96	10.3516
509295-511935(-)__1	48	5736.75	10.1697
512180-513827(+)__1	26	2855.54	10.8571
513917-515888(-)__1	37	4419.93	8.4497
516305-516833(+)__1	25	2683.03	5.79
516975-518991(+)__1	69	8017.63	11.2372
519424-519901(+)__1	34	3919.55	4.3078
521917-523102(+)__1	26	3149.68	10.2341
523277-525800(-)__1	30	3539.27	11.0775
526375-526448(+)__1	12	1414.66	9.2758
526645-527311(-)__1	82	9537.8	9.8529
528130-529213(+)__1	57	6775.01	10.6279
529355-530115(-)__1	25	2752.33	7.0034
530342-532127(-)__1	45	5168.92	8.0717
532401-533772(-)__1	49	5760.91	10.5463
534655-534760(+)__1	1	149.21	5.55
535059-536229(-)__1	63	7391.65	10.1641
537056-537902(+)__1	35	3976.77	10.5776
538193-538604(-)__1	21	2375.79	11.4306
539293-539605(+)__1	76	8558.64	4.5616
539744-541313(-)__1	55	6385.61	10.4711
541317-541512(+)__1	18	2131.51	4.1808
542115-544137(+)__1	50	5547.29	8.7869
544402-545905(+)__1	54	6186.58	11.4786
546715-547687(-)__1	77	9165.7	10.2905
548998-549214(-)__1	2	280.4	5.55
549500-550241(-)__1	48	5569.53	10.4046
550649-553547(-)__1	61	6957.14	10.0483
553804-555277(-)__1	43	4994.94	7.8569
555608-557729(+)__1	26	3142.87	12.5121
558012-559926(-)__1	43	5060.7	10.4344
561319-562675(+)__1	76	8728.25	9.7156
563776-564001(+)__1	22	2385.84	9.1672
564638-567773(+)__1	34	3888.51	6.0096
568011-570007(+)__1	38	4508.15	9.9395
570175-571513(-)__1	31	3766.53	11.8838
571995-572721(+)__1	18	2020.33	5.9476
573166-574423(+)__1	30	3803.66	11.2299
574535-576569(-)__1	34	4049.8	10.5742
576828-577929(-)__1	50	5487.05	7.3582
578425-579337(+)__1	38	4358.24	12.5163
579681-580797(-)__1	44	5061.79	6.7087
581701-582988(+)__1	82	9613.17	10.5219
583200-584055(-)__1	17	2126.57	10.8677
584407-585376(-)__1	38	4575.38	10.562
585705-586863(+)__1	32	3818.83	12.8136
587881-589321(-)__1	44	5518.71	10.9553
590088-590160(-)__1	2	335.42	5.55
590503-590577(+)__1	7	846.12	9.6685
590924-591773(-)__1	30	3417.02	7.1615
592265-593219(-)__1	23	2689.11	9.5101
593980-594421(+)__1	21	2505.89	9.7608
594977-596864(+)__1	51	5732.64	10.2879
597271-598204(-)__1	40	4370.98	4.698
598484-600470(+)__1	52	5805.77	6.9426
600780-601533(+)__1	71	8135.24	8.0288
601836-602289(+)__1	28	3228.68	4.6275
602408-605060(-)__1	47	5399.22	11.6081
605532-607038(+)__1	80	9360.02	8.9611
607134-609819(-)__1	100	11438.46	8.8578
610500-611130(+)__1	28	3267.79	6.9388
611401-612556(+)__1	79	8729.07	10.4405
612687-619389(-)__1	74	8194.45	9.1268
620915-621584(+)__1	47	5220.2	11.9647
622248-622923(+)__1	38	4366.91	12.3878
623330-625247(+)__1	46	5111.78	7.1628
625410-626094(-)__1	41	4610.05	6.703
626356-627571(+)__1	39	4381.19	6.4389
627776-628196(-)__1	13	1504.81	11.9239
628424-630125(+)__1	30	3468.1	11.5766
630422-630965(+)__1	34	4083.8	11.2661
631282-632704(-)__1	47	5437.55	8.0042
632933-633887(+)__1	28	3291.86	10.5721
634165-635092(+)__1	52	5854.74	6.0771
635187-636588(-)__1	47	5599.6	10.6766
636781-638437(+)__1	48	5486.32	8.476
638654-643406(-)__1	64	7641.2	11.2757
643980-645087(+)__1	35	4093.71	4.1473
645207-645426(-)__1	4	491.56	3.8497
645564-647967(+)__1	72	8600.99	9.6044
648271-649237(+)__1	67	7834.51	10.9025
650495-650789(+)__1	14	1642.94	10.4424
650954-651983(-)__1	33	3943.64	6.1784
652259-652721(-)__1	92	10331.83	8.5006
652995-653268(-)__1	1	149.21	5.55
653537-655427(+)__1	50	5842.63	10.176
655562-657380(-)__1	59	6746.82	8.027
657648-658410(+)__1	52	6160.98	8.0131
658491-659595(-)__1	71	8098.47	9.3433
659833-661024(+)__1	37	4244.97	11.9759
661622-663698(+)__1	38	4204.73	12.9809
663967-665434(+)__1	87	10297.8	9.966
665608-666016(+)__1	64	7158.64	10.4736
666337-669025(+)__1	64	7203.33	7.2418
669445-670627(+)__1	60	6935.16	10.6086
670840-671470(-)__1	36	4259.77	5.4188
671864-673205(-)__1	36	3920.68	11.2511
674579-676127(-)__1	70	8088.3	10.7682
677133-678441(-)__1	42	5087.85	10.4626
678963-680945(-)__1	42	4983.67	8.0145
681184-682126(-)__1	71	8408.53	11.4893
684058-684142(-)__1	7	765.92	5.55
685195-686956(-)__1	52	5824.92	10.846
688420-690085(-)__1	81	9033.38	4.7921
690155-690872(-)__1	31	3456.16	10.2583
691095-692538(+)__1	42	5148.02	11.1146
693640-695383(+)__1	53	6129.2	9.8503
696457-698617(+)__1	85	9746.36	10.1805
698779-701098(-)__1	81	9605.55	9.3343
701623-704989(-)__1	58	6845.12	6.4197
705944-706364(-)__1	7	835.09	10.0
709640-713906(+)__1	65	7634.84	9.3711
714286-715315(-)__1	37	4173.04	9.7464
716259-718170(+)__1	53	6181.23	11.2672
718590-720099(-)__1	54	6312.28	7.7842
721047-721182(+)__1	1	149.21	5.55
721181-721241(+)__1	16	1691.98	4.2577
721325-721544(+)__1	12	1259.48	3.55
722620-723442(+)__1	56	5947.0	12.5067
724547-726299(-)__1	58	6736.69	10.4612
728617-728719(-)__1	24	2621.02	7.9909
728738-728924(-)__1	4	536.66	6.9666
728844-729135(-)__1	6	742.88	6.9363
729136-729511(+)__1	30	3467.13	9.9428
730198-731593(-)__1	31	3645.28	10.1651
3211-3961(+)__1	26	3162.78	8.5638
5393-7139(-)__1	87	10294.01	10.1999
11823-12852(+)__1	30	3776.31	9.9763
13070-13769(+)__1	37	4270.95	8.5805
13909-15721(-)__1	54	6123.27	12.4066
16071-16782(-)__1	57	6829.17	11.409
16912-17593(+)__1	39	4669.14	6.4412
17701-20935(-)__1	43	4831.68	11.449
21239-22679(+)__1	45	5399.25	12.1672
22722-23232(-)__1	12	1451.75	10.0208
23666-24389(+)__1	58	6952.04	8.0348
24573-26733(+)__1	68	8156.33	5.5404
26876-28148(+)__1	40	4413.95	8.0109
28452-29094(-)__1	29	3472.23	7.2766
29409-33390(-)__1	70	8169.71	10.7692
33665-35159(+)__1	73	8388.13	9.2682
35620-36814(-)__1	34	4026.67	10.9188
37447-38167(-)__1	17	1962.38	9.1456
38382-38748(+)__1	33	3780.47	12.5241
39364-40777(+)__1	47	5578.72	7.7837
41125-41455(+)__1	28	3370.02	10.4444
42546-45126(+)__1	77	8377.82	8.3971
45738-46293(+)__1	28	3003.79	5.55
46540-47668(-)__1	54	6250.3	9.9963
48549-49388(+)__1	27	3267.82	11.3581
49929-51201(-)__1	45	5033.49	6.032
51936-53367(+)__1	31	3576.16	10.8704
53523-54825(-)__1	36	4245.32	10.7749
55894-57505(+)__1	42	5016.58	9.5076
57768-59517(-)__1	43	4933.85	9.9293
60116-60533(-)__1	54	5942.95	10.3216
61485-62496(-)__1	50	5923.03	8.1003
62916-64422(-)__1	62	6695.76	6.0951
65605-67549(+)__1	30	3550.24	9.8382
67866-69012(+)__1	66	7742.96	10.7333
69509-71249(+)__1	60	7376.44	11.4129
71337-71901(-)__1	32	3717.32	11.0888
72331-74314(+)__1	102	11478.23	9.9484
74710-76177(+)__1	65	7237.62	10.3243
76251-76896(-)__1	29	3192.63	5.5273
77178-77895(+)__1	85	9165.52	9.4308
78295-78637(+)__1	23	2679.06	7.9859
80307-80760(-)__1	21	2597.07	10.6195
80896-82015(+)__1	57	6761.77	11.0966
83158-84796(-)__1	49	5638.54	5.4229
85399-86458(-)__1	37	4270.84	11.1981
87057-88893(+)__1	47	5788.72	9.0156
89082-89775(-)__1	49	5877.9	7.9691
90082-91021(-)__1	20	2464.74	8.7564
92330-95576(+)__1	66	8043.46	10.5696
95834-98951(-)__1	57	6425.83	6.4335
99662-100961(-)__1	38	4493.36	11.4016
101230-102169(-)__1	43	4947.94	12.0183
102344-104468(-)__1	45	5315.23	8.7923
104680-105652(-)__1	24	2907.35	10.5682
105910-106792(+)__1	28	3154.7	11.5495
107310-108237(+)__1	40	4648.28	8.01
108428-110267(+)__1	38	4520.17	6.1656
110473-113368(+)__1	77	8662.2	12.0703
113505-116598(-)__1	66	7716.73	9.8644
117032-117866(-)__1	57	6693.05	8.1492
118406-121760(-)__1	64	7841.37	11.7209
122271-122532(+)__1	18	2227.6	8.4712
122644-123691(-)__1	62	6965.08	10.5684
124862-124994(-)__1	6	688.89	11.6501
125014-125122(-)__1	15	1682.96	11.6501
125441-128447(+)__1	76	8966.37	10.368
128802-130035(+)__1	69	8260.48	10.1665
133072-134320(+)__1	51	5739.71	9.4329
135386-144617(+)__1	55	6349.48	9.605
144854-145724(-)__1	42	4751.63	7.7205
146000-149531(+)__1	93	10862.68	7.242
149758-149962(+)__1	13	1676.91	10.4339
150167-151043(-)__1	34	3628.11	8.0489
151337-153728(+)__1	56	6617.84	7.8574
153968-157856(-)__1	43	5078.98	11.4748
158138-159107(-)__1	55	5950.65	8.0127
159266-160634(+)__1	29	3310.84	9.2359
160825-161302(+)__1	48	5693.65	10.4591
161490-162993(-)__1	104	11779.77	12.0548
163207-164563(+)__1	98	11231.36	11.0486
